Using device: mps
Using p0 = 1.0
MultiLayerPINN(
  (layer): LayerNet(
    (net): Sequential(
      (0): Linear(in_features=21, out_features=64, bias=True)
      (1): Tanh()
      (2): Linear(in_features=64, out_features=64, bias=True)
      (3): Tanh()
      (4): Linear(in_features=64, out_features=64, bias=True)
      (5): Tanh()
      (6): Linear(in_features=64, out_features=64, bias=True)
      (7): Tanh()
      (8): Linear(in_features=64, out_features=3, bias=True)
    )
  )
)
Warm-start loaded from /Users/hanbosong/GitHub/Basic-PiNN-Model-For-Three-Layered-Collision/three-layer-workflow/pinn_model.pth
Loading FEM solution for comparison...
FEM data loaded: (31, 31, 11)
Loading hybrid supervision data (N=36000, E=[1.0, 10.0])...
  Loaded cached FEM supervision: /Users/hanbosong/GitHub/Basic-PiNN-Model-For-Three-Layered-Collision/three-layer-workflow/supervision_cache/fem_supervision_34741efd821c827a.pt (36000 points)
Attached 36000 supervision points to training data.
Starting SOAP Pretraining...
SOAP Pretraining Complete. Total Time: 0.00s
Starting L-BFGS Fine-Tuning...
Running 50 L-BFGS outer steps.
Using fixed collocation set during L-BFGS for stability.
L-BFGS Step 11: Total Loss: 1.229504e+00 | PDE: 1.105580e-02 | BC_sides: 5.579983e-05 | Free_top: 7.143703e-03 | Free_bot: 1.442558e-02 | Load: 1.795088e-02 | Energy: -3.623084e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 5.495848e-04 | ImpactInv: 0.000000e+00 | FEM MAE: 1.737791e-01 | Time: 0.5103s
L-BFGS Step 12: Total Loss: 1.226895e+00 | PDE: 1.097615e-02 | BC_sides: 5.561345e-05 | Free_top: 7.107774e-03 | Free_bot: 1.435871e-02 | Load: 1.795060e-02 | Energy: -3.623603e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 5.437103e-04 | ImpactInv: 0.000000e+00 | FEM MAE: 1.737267e-01 | Time: 0.5118s
L-BFGS Step 13: Total Loss: 1.223384e+00 | PDE: 1.078684e-02 | BC_sides: 5.534992e-05 | Free_top: 7.040001e-03 | Free_bot: 1.418489e-02 | Load: 1.798156e-02 | Energy: -3.624781e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 5.369639e-04 | ImpactInv: 0.000000e+00 | FEM MAE: 1.736813e-01 | Time: 0.5156s
L-BFGS Step 14: Total Loss: 1.218528e+00 | PDE: 1.059276e-02 | BC_sides: 5.508950e-05 | Free_top: 7.001685e-03 | Free_bot: 1.413345e-02 | Load: 1.799727e-02 | Energy: -3.626132e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 5.320954e-04 | ImpactInv: 0.000000e+00 | FEM MAE: 1.737010e-01 | Time: 0.5112s
L-BFGS Step 15: Total Loss: 1.213676e+00 | PDE: 1.025558e-02 | BC_sides: 5.507857e-05 | Free_top: 6.919351e-03 | Free_bot: 1.397147e-02 | Load: 1.810800e-02 | Energy: -3.630087e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 5.288506e-04 | ImpactInv: 0.000000e+00 | FEM MAE: 1.737274e-01 | Time: 0.5250s
L-BFGS Step 16: Total Loss: 1.209389e+00 | PDE: 1.010554e-02 | BC_sides: 5.538013e-05 | Free_top: 6.921150e-03 | Free_bot: 1.399182e-02 | Load: 1.811057e-02 | Energy: -3.633545e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 5.258809e-04 | ImpactInv: 0.000000e+00 | FEM MAE: 1.737502e-01 | Time: 0.5258s
L-BFGS Step 17: Total Loss: 1.206814e+00 | PDE: 1.002127e-02 | BC_sides: 5.583752e-05 | Free_top: 6.932613e-03 | Free_bot: 1.402545e-02 | Load: 1.810285e-02 | Energy: -3.639018e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 5.230136e-04 | ImpactInv: 0.000000e+00 | FEM MAE: 1.737471e-01 | Time: 0.5468s
L-BFGS Step 18: Total Loss: 1.204908e+00 | PDE: 9.866050e-03 | BC_sides: 5.621134e-05 | Free_top: 6.894789e-03 | Free_bot: 1.393328e-02 | Load: 1.819621e-02 | Energy: -3.646091e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 5.176382e-04 | ImpactInv: 0.000000e+00 | FEM MAE: 1.736877e-01 | Time: 0.5541s
L-BFGS Step 19: Total Loss: 1.202099e+00 | PDE: 9.767351e-03 | BC_sides: 5.662956e-05 | Free_top: 6.941983e-03 | Free_bot: 1.393718e-02 | Load: 1.817878e-02 | Energy: -3.654986e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 5.142783e-04 | ImpactInv: 0.000000e+00 | FEM MAE: 1.735907e-01 | Time: 0.5157s
L-BFGS Step 20: Total Loss: 1.199660e+00 | PDE: 9.693164e-03 | BC_sides: 5.640184e-05 | Free_top: 6.916412e-03 | Free_bot: 1.386857e-02 | Load: 1.822562e-02 | Energy: -3.654653e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 5.131355e-04 | ImpactInv: 0.000000e+00 | FEM MAE: 1.735755e-01 | Time: 0.5150s
