Using device: mps
Using p0 = 1.0
MultiLayerPINN(
  (layer): LayerNet(
    (net): Sequential(
      (0): Linear(in_features=21, out_features=64, bias=True)
      (1): Tanh()
      (2): Linear(in_features=64, out_features=64, bias=True)
      (3): Tanh()
      (4): Linear(in_features=64, out_features=64, bias=True)
      (5): Tanh()
      (6): Linear(in_features=64, out_features=64, bias=True)
      (7): Tanh()
      (8): Linear(in_features=64, out_features=3, bias=True)
    )
  )
)
Warm-start loaded from /Users/hanbosong/GitHub/Basic-PiNN-Model-For-Three-Layered-Collision/three-layer-workflow/pinn_model.pth
Loading FEM solution for comparison...
FEM solution not found. Training without FEM comparison.
Loading hybrid supervision data (N=36000, E=[1.0, 10.0])...
  Loaded cached FEM supervision: /Users/hanbosong/GitHub/Basic-PiNN-Model-For-Three-Layered-Collision/three-layer-workflow/supervision_cache/fem_supervision_34741efd821c827a.pt (36000 points)
Attached 36000 supervision points to training data.
Starting SOAP Pretraining...
SOAP Pretraining Complete. Total Time: 0.00s
Starting L-BFGS Fine-Tuning...
Running 50 L-BFGS outer steps.
Using fixed collocation set during L-BFGS for stability.
L-BFGS Step 11: Total Loss: 2.036315e+01 | PDE: 6.130384e-02 | BC_sides: 9.496869e-05 | Free_top: 1.434942e-02 | Free_bot: 2.313302e-02 | Load: 2.365694e-02 | Energy: -3.560148e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.344661e-03 | ImpactInv: 0.000000e+00 | Time: 0.5266s
L-BFGS Step 12: Total Loss: 1.990018e+01 | PDE: 5.405029e-02 | BC_sides: 8.407864e-05 | Free_top: 1.520887e-02 | Free_bot: 2.415377e-02 | Load: 2.524987e-02 | Energy: -3.499266e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.285597e-03 | ImpactInv: 0.000000e+00 | Time: 0.5324s
L-BFGS Step 13: Total Loss: 1.945227e+01 | PDE: 4.486068e-02 | BC_sides: 7.970390e-05 | Free_top: 1.605307e-02 | Free_bot: 2.530028e-02 | Load: 2.748572e-02 | Energy: -3.501749e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.262638e-03 | ImpactInv: 0.000000e+00 | Time: 0.5888s
L-BFGS Step 14: Total Loss: 1.889320e+01 | PDE: 4.734514e-02 | BC_sides: 7.638838e-05 | Free_top: 1.698116e-02 | Free_bot: 2.654935e-02 | Load: 3.143105e-02 | Energy: -3.571231e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.295964e-03 | ImpactInv: 0.000000e+00 | Time: 0.5681s
L-BFGS Step 15: Total Loss: 1.809618e+01 | PDE: 5.843855e-02 | BC_sides: 7.424387e-05 | Free_top: 1.702381e-02 | Free_bot: 2.574614e-02 | Load: 2.933334e-02 | Energy: -3.662830e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.446630e-03 | ImpactInv: 0.000000e+00 | Time: 0.5531s
L-BFGS Step 16: Total Loss: 1.736274e+01 | PDE: 6.628522e-02 | BC_sides: 7.525019e-05 | Free_top: 1.739850e-02 | Free_bot: 2.375320e-02 | Load: 2.418224e-02 | Energy: -3.850159e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.578489e-03 | ImpactInv: 0.000000e+00 | Time: 0.5353s
L-BFGS Step 17: Total Loss: 1.633594e+01 | PDE: 7.186432e-02 | BC_sides: 8.698121e-05 | Free_top: 1.659254e-02 | Free_bot: 2.110031e-02 | Load: 2.090770e-02 | Energy: -4.085423e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.570769e-03 | ImpactInv: 0.000000e+00 | Time: 0.5250s
L-BFGS Step 18: Total Loss: 1.545746e+01 | PDE: 5.508450e-02 | BC_sides: 8.771702e-05 | Free_top: 1.469663e-02 | Free_bot: 1.773268e-02 | Load: 2.002403e-02 | Energy: -4.157458e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.692619e-03 | ImpactInv: 0.000000e+00 | Time: 0.5359s
L-BFGS Step 19: Total Loss: 1.482567e+01 | PDE: 5.091855e-02 | BC_sides: 9.011962e-05 | Free_top: 1.407463e-02 | Free_bot: 1.698887e-02 | Load: 1.975426e-02 | Energy: -4.167900e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.495575e-03 | ImpactInv: 0.000000e+00 | Time: 0.5253s
L-BFGS Step 20: Total Loss: 1.453961e+01 | PDE: 4.473944e-02 | BC_sides: 9.055733e-05 | Free_top: 1.375504e-02 | Free_bot: 1.640829e-02 | Load: 1.918591e-02 | Energy: -4.154381e-03 | ImpactC: 0.000000e+00 | FricC: 0.000000e+00 | FricS: 0.000000e+00 | Interface: 1.326545e-03 | ImpactInv: 0.000000e+00 | Time: 0.5252s
