stage,step,total,pde,bc_sides,free_top,free_bot,load,energy,impact_invariance,impact_contact,friction_coulomb,friction_stick,interface_u,data
adam,33,1104.5107421875,24.953514099121094,0.000351959461113438,0.4761022627353668,0.9315112233161926,0.9816271662712097,0.018697714433073997,0.0,0.0,0.0,0.0,0.13140875101089478,0.7764431238174438
adam,34,1115.7958984375,25.378047943115234,0.00035453244345262647,0.46502161026000977,0.9245688319206238,0.9703711271286011,0.018456250429153442,0.0,0.0,0.0,0.0,0.13154619932174683,0.7728853821754456
adam,35,1114.8818359375,25.413349151611328,0.00035669683711603284,0.45287010073661804,0.9174544215202332,0.9587866067886353,0.018131140619516373,0.0,0.0,0.0,0.0,0.1303933560848236,0.76899653673172
adam,36,1101.620361328125,25.056838989257812,0.0003585871891118586,0.44030827283859253,0.909601092338562,0.9476041793823242,0.017694925889372826,0.0,0.0,0.0,0.0,0.12778201699256897,0.7647154331207275
adam,37,1076.445068359375,24.32386589050293,0.00036036904202774167,0.4277365803718567,0.8999361991882324,0.937052845954895,0.01713554374873638,0.0,0.0,0.0,0.0,0.12367046624422073,0.7600054740905762
adam,38,1040.28076171875,23.24480438232422,0.0003622139629442245,0.41532307863235474,0.8871740102767944,0.926965057849884,0.01645328290760517,0.0,0.0,0.0,0.0,0.11812184751033783,0.7548574805259705
adam,39,994.509033203125,21.86406898498535,0.0003642764932010323,0.4030299484729767,0.8700865507125854,0.9168787002563477,0.015657691285014153,0.0,0.0,0.0,0.0,0.11128639429807663,0.7492883205413818
adam,40,940.894287109375,20.237916946411133,0.0003666773554868996,0.39066967368125916,0.8477122187614441,0.9061509966850281,0.014765039086341858,0.0,0.0,0.0,0.0,0.10338330268859863,0.7433364391326904
adam,41,881.4503173828125,18.43020248413086,0.00036949189961887896,0.3779869079589844,0.8195005655288696,0.8941038250923157,0.013796184211969376,0.0,0.0,0.0,0.0,0.09468036144971848,0.7370561361312866
adam,42,838.233154296875,17.140914916992188,0.00037327787140384316,0.3676106035709381,0.7945530414581299,0.8843954801559448,0.012947499752044678,0.0,0.0,0.0,0.0,0.0875302404165268,0.7312567830085754
adam,43,792.58251953125,15.77360725402832,0.0003776545054279268,0.35689881443977356,0.7625901699066162,0.8729846477508545,0.012099655345082283,0.0,0.0,0.0,0.0,0.08031772077083588,0.7253062725067139
adam,44,745.2447509765625,14.351576805114746,0.0003825533203780651,0.3456178307533264,0.7255393862724304,0.8594779968261719,0.011258454993367195,0.0,0.0,0.0,0.0,0.07313087582588196,0.7192589640617371
adam,45,697.0492553710938,12.90067195892334,0.00038786965887993574,0.33386027812957764,0.6856054663658142,0.8440105319023132,0.010432681068778038,0.0,0.0,0.0,0.0,0.06606744974851608,0.7131708264350891
adam,46,648.8955078125,11.44907283782959,0.00039347895653918386,0.32194969058036804,0.6451130509376526,0.8270919322967529,0.009632410481572151,0.0,0.0,0.0,0.0,0.059226520359516144,0.7070916295051575
adam,47,601.741455078125,10.027058601379395,0.0003992656711488962,0.31033456325531006,0.6062251925468445,0.8094319701194763,0.008868144825100899,0.0,0.0,0.0,0.0,0.05270643159747124,0.7010579705238342
adam,48,556.5799560546875,8.666328430175781,0.00040515651926398277,0.29947376251220703,0.5706865787506104,0.7917676568031311,0.008150245994329453,0.0,0.0,0.0,0.0,0.04660439118742943,0.6950885057449341
adam,49,514.3906860351562,7.398454666137695,0.00041114227497018874,0.2897462248802185,0.5396904945373535,0.7747239470481873,0.007488504983484745,0.0,0.0,0.0,0.0,0.041016142815351486,0.6891824007034302
adam,50,476.0770263671875,6.252762317657471,0.0004172841727267951,0.2813894748687744,0.513855516910553,0.7587255835533142,0.006891811266541481,0.0,0.0,0.0,0.0,0.03603395074605942,0.6833226084709167
adam,51,442.3948059082031,5.253945350646973,0.00042370930896140635,0.2744666635990143,0.49325764179229736,0.7439494132995605,0.006367655470967293,0.0,0.0,0.0,0.0,0.031741369515657425,0.677481472492218
adam,52,418.187744140625,4.550509452819824,0.00043145965901203454,0.2769337594509125,0.48398464918136597,0.7440057396888733,0.00600829254835844,0.0,0.0,0.0,0.0,0.028692016378045082,0.6720202565193176
adam,53,397.86187744140625,3.970280408859253,0.0004399002355057746,0.2800563871860504,0.4778549075126648,0.744229257106781,0.005713864229619503,0.0,0.0,0.0,0.0,0.026299217715859413,0.6665202379226685
adam,54,381.36865234375,3.512347936630249,0.0004492045263759792,0.282953679561615,0.47315293550491333,0.7433413863182068,0.0054783085361123085,0.0,0.0,0.0,0.0,0.024541856721043587,0.660964846611023
adam,55,368.544677734375,3.172123432159424,0.0004595366190187633,0.2847084105014801,0.4682512879371643,0.7400285005569458,0.005294433794915676,0.0,0.0,0.0,0.0,0.02337012253701687,0.6553476452827454
adam,56,359.1263732910156,2.941690683364868,0.0004710238426923752,0.2844957113265991,0.4619090259075165,0.7331359386444092,0.0051546841859817505,0.0,0.0,0.0,0.0,0.02271120622754097,0.6496763229370117
adam,57,352.7589416503906,2.809922695159912,0.00048373607569374144,0.2817193865776062,0.45349815487861633,0.7218718528747559,0.005051848944276571,0.0,0.0,0.0,0.0,0.022480597719550133,0.6439738273620605
adam,58,349.005859375,2.762648582458496,0.0004976780619472265,0.27612435817718506,0.44307461380958557,0.705973207950592,0.0049795713275671005,0.0,0.0,0.0,0.0,0.022596873342990875,0.6382763385772705
adam,59,347.3726501464844,2.78330135345459,0.0005127898184582591,0.26785212755203247,0.4312995672225952,0.6857956647872925,0.004932642448693514,0.0,0.0,0.0,0.0,0.0229979045689106,0.6326310038566589
adam,60,347.33837890625,2.853951930999756,0.0005289545515552163,0.2574118971824646,0.4192584455013275,0.6622813940048218,0.004906941670924425,0.0,0.0,0.0,0.0,0.023649655282497406,0.6270909905433655
adam,61,348.36859130859375,2.9559266567230225,0.0005460158572532237,0.2455565184354782,0.4081970155239105,0.6367868185043335,0.004898888524621725,0.0,0.0,0.0,0.0,0.02453843131661415,0.6217105388641357
adam,62,351.003173828125,3.1012988090515137,0.0005635088309645653,0.23838388919830322,0.4038923978805542,0.6193935871124268,0.0049276212230324745,0.0,0.0,0.0,0.0,0.025667916983366013,0.616784393787384
adam,63,353.54461669921875,3.239060640335083,0.0005816119373776019,0.2308676391839981,0.40148094296455383,0.6022549271583557,0.004961512051522732,0.0,0.0,0.0,0.0,0.026941772550344467,0.6120820045471191
adam,64,355.4230041503906,3.3504836559295654,0.0006002822774462402,0.22323669493198395,0.4006514549255371,0.5858989953994751,0.00499267503619194,0.0,0.0,0.0,0.0,0.02830730378627777,0.6076163053512573
adam,65,356.2144775390625,3.4223084449768066,0.0006195264286361635,0.2155807614326477,0.4008890688419342,0.5705636739730835,0.005012148059904575,0.0,0.0,0.0,0.0,0.02967114932835102,0.6033898591995239
adam,66,355.6830749511719,3.448066473007202,0.0006394023657776415,0.20786286890506744,0.4015200138092041,0.5561990737915039,0.005010348744690418,0.0,0.0,0.0,0.0,0.030905570834875107,0.5993955731391907
adam,67,353.7198486328125,3.4258642196655273,0.0006600144552066922,0.19996315240859985,0.4017527103424072,0.5425359606742859,0.00497782975435257,0.0,0.0,0.0,0.0,0.03186258301138878,0.5956192016601562
adam,68,350.26373291015625,3.3554089069366455,0.0006814994849264622,0.19173817336559296,0.40072911977767944,0.5292021632194519,0.004906574729830027,0.0,0.0,0.0,0.0,0.03240109607577324,0.592042088508606
adam,69,345.3035888671875,3.2375943660736084,0.0007040087366476655,0.18307796120643616,0.39759594202041626,0.5158424377441406,0.004791759420186281,0.0,0.0,0.0,0.0,0.03242918476462364,0.5886445045471191
adam,70,338.948974609375,3.076425075531006,0.0007276833057403564,0.1739519089460373,0.3916175067424774,0.5022273063659668,0.004633205011487007,0.0,0.0,0.0,0.0,0.03194083645939827,0.5854086875915527
adam,71,331.46148681640625,2.879974842071533,0.0007526230765506625,0.16443461179733276,0.3823140859603882,0.48832011222839355,0.004435567185282707,0.0,0.0,0.0,0.0,0.031020380556583405,0.5823212265968323
adam,72,325.28375244140625,2.725233793258667,0.0007790765957906842,0.1548769474029541,0.3721548318862915,0.47368061542510986,0.004237538203597069,0.0,0.0,0.0,0.0,0.030051128938794136,0.579427182674408
adam,73,318.4923095703125,2.5498387813568115,0.000806750264018774,0.14540556073188782,0.35898086428642273,0.4593952000141144,0.0040157209150493145,0.0,0.0,0.0,0.0,0.028924357146024704,0.5766667127609253
adam,74,311.2343444824219,2.357588529586792,0.0008354739984497428,0.13640694320201874,0.3436101973056793,0.4461095333099365,0.0037774648517370224,0.0,0.0,0.0,0.0,0.02773239277303219,0.5740436315536499
adam,75,303.7049560546875,2.154571056365967,0.000865031557623297,0.12818123400211334,0.3271828591823578,0.4343396723270416,0.0035283046308904886,0.0,0.0,0.0,0.0,0.026499837636947632,0.5715614557266235
adam,76,296.1686096191406,1.9498295783996582,0.000895201344974339,0.12090160697698593,0.31091704964637756,0.4243795573711395,0.0032718058209866285,0.0,0.0,0.0,0.0,0.0251946821808815,0.5692211389541626
adam,77,288.85992431640625,1.7518305778503418,0.0009257972124032676,0.11461686342954636,0.2958621084690094,0.4162881374359131,0.003010126296430826,0.0,0.0,0.0,0.0,0.023753676563501358,0.567018985748291
adam,78,281.901611328125,1.5653228759765625,0.0009566991939209402,0.10928409546613693,0.28270137310028076,0.40994009375572205,0.0027450937777757645,0.0,0.0,0.0,0.0,0.022123025730252266,0.5649462938308716
adam,79,275.3683776855469,1.3929412364959717,0.0009878769051283598,0.10481712967157364,0.2716522216796875,0.40511924028396606,0.002479635877534747,0.0,0.0,0.0,0.0,0.02030910924077034,0.5629900693893433
adam,80,269.4040222167969,1.2388063669204712,0.0010193927446380258,0.10113336145877838,0.2624669671058655,0.40161454677581787,0.002218534704297781,0.0,0.0,0.0,0.0,0.018405163660645485,0.5611339211463928
adam,81,264.201416015625,1.108093023300171,0.00105138192884624,0.098182313144207,0.2545562982559204,0.3992816209793091,0.001967690186575055,0.0,0.0,0.0,0.0,0.016563329845666885,0.5593608021736145
adam,82,260.4506530761719,1.0209851264953613,0.0010841044131666422,0.09509806334972382,0.24795204401016235,0.3962017893791199,0.0017448787111788988,0.0,0.0,0.0,0.0,0.015086313709616661,0.5576804876327515
adam,83,257.29296875,0.9500697255134583,0.0011175853433087468,0.0927472934126854,0.2411436289548874,0.39425790309906006,0.0015370408073067665,0.0,0.0,0.0,0.0,0.013869836926460266,0.5560579299926758
adam,84,254.62225341796875,0.8918439149856567,0.0011519225081428885,0.09114091098308563,0.23394282162189484,0.39346572756767273,0.0013449788093566895,0.0,0.0,0.0,0.0,0.01291845552623272,0.5544871687889099
adam,85,252.49708557128906,0.8488037586212158,0.0011871973983943462,0.09015152603387833,0.2265821099281311,0.3935903310775757,0.0011678598821163177,0.0,0.0,0.0,0.0,0.012184577994048595,0.5529659390449524
adam,86,250.9681854248047,0.8234716653823853,0.001223467756062746,0.08954431861639023,0.21962328255176544,0.3942035734653473,0.0010038213804364204,0.0,0.0,0.0,0.0,0.011588841676712036,0.551496148109436
adam,87,249.88177490234375,0.8115520477294922,0.001260749064385891,0.08908253163099289,0.21375425159931183,0.3948807120323181,0.0008508395403623581,0.0,0.0,0.0,0.0,0.011045758612453938,0.5500841736793518
adam,88,249.0244903564453,0.8062169551849365,0.0012990001123398542,0.08865348994731903,0.20955242216587067,0.39543452858924866,0.0007082738447934389,0.0,0.0,0.0,0.0,0.010517179034650326,0.5487388968467712
adam,89,248.35760498046875,0.805626630783081,0.001338123925961554,0.08832556009292603,0.20730434358119965,0.3960203230381012,0.000577492406591773,0.0,0.0,0.0,0.0,0.010042846202850342,0.5474690198898315
adam,90,247.90550231933594,0.8097280859947205,0.0013779745204374194,0.08827999979257584,0.20695534348487854,0.39700624346733093,0.00046018115244805813,0.0,0.0,0.0,0.0,0.009693889878690243,0.5462813377380371
adam,91,247.53005981445312,0.8135139346122742,0.0014183620223775506,0.08863983303308487,0.20816464722156525,0.39864909648895264,0.0003560138866305351,0.0,0.0,0.0,0.0,0.009501812048256397,0.5451796650886536
adam,92,247.30323791503906,0.8184857368469238,0.0014581698924303055,0.08931684494018555,0.21124714612960815,0.40071216225624084,0.0002710388507694006,0.0,0.0,0.0,0.0,0.009471992030739784,0.5442298054695129
adam,93,246.92510986328125,0.8162766695022583,0.0014980778796598315,0.08992842584848404,0.2145807445049286,0.4025765657424927,0.00019278936088085175,0.0,0.0,0.0,0.0,0.009543506428599358,0.5433663725852966
adam,94,246.4703369140625,0.8101344704627991,0.0015379892429336905,0.0898015946149826,0.21744246780872345,0.4029949903488159,0.00011593452654778957,0.0,0.0,0.0,0.0,0.009668059647083282,0.5425867438316345
adam,95,245.88954162597656,0.7993440628051758,0.0015778144588693976,0.08829294890165329,0.21928483247756958,0.4007630944252014,3.493926487863064e-05,0.0,0.0,0.0,0.0,0.009778063744306564,0.5418888926506042
adam,96,245.0421600341797,0.780002772808075,0.001617448520846665,0.08513413369655609,0.2197505682706833,0.395345538854599,-5.4697971791028976e-05,0.0,0.0,0.0,0.0,0.009809206239879131,0.5412701964378357
adam,97,243.95928955078125,0.7532964944839478,0.0016567716374993324,0.08061759918928146,0.21863976120948792,0.38722923398017883,-0.00015495112165808678,0.0,0.0,0.0,0.0,0.009746718220412731,0.5407242178916931
adam,98,242.79473876953125,0.7239489555358887,0.0016956395702436566,0.07547539472579956,0.21588952839374542,0.3777451813220978,-0.0002654858399182558,0.0,0.0,0.0,0.0,0.009620527736842632,0.540241003036499
adam,99,241.5593719482422,0.6919007301330566,0.0017338774632662535,0.07054085284471512,0.2115967571735382,0.36848363280296326,-0.0003849880304187536,0.0,0.0,0.0,0.0,0.00945935770869255,0.5398091673851013
adam,100,240.19244384765625,0.6548840999603271,0.0017712991684675217,0.06637916713953018,0.20602190494537354,0.3605874478816986,-0.000511660473421216,0.0,0.0,0.0,0.0,0.009278208017349243,0.5394198298454285
adam,101,238.79286193847656,0.6161026954650879,0.0018077302956953645,0.06310037523508072,0.199514701962471,0.35432589054107666,-0.0006433797534555197,0.0,0.0,0.0,0.0,0.009087631478905678,0.5390679240226746
adam,102,237.68458557128906,0.5851607322692871,0.0018424780573695898,0.06096334755420685,0.193867027759552,0.35020339488983154,-0.0007646023295819759,0.0,0.0,0.0,0.0,0.008911313489079475,0.538815438747406
adam,103,236.55441284179688,0.5537307858467102,0.001875898684374988,0.0590456947684288,0.18758219480514526,0.346428245306015,-0.000890491297468543,0.0,0.0,0.0,0.0,0.008661511354148388,0.5385962724685669
adam,104,235.37997436523438,0.5214038491249084,0.001907832338474691,0.05703824758529663,0.18038524687290192,0.3423566520214081,-0.0010216818191111088,0.0,0.0,0.0,0.0,0.008325960487127304,0.5384035110473633
adam,105,234.23927307128906,0.49062076210975647,0.0019380826270207763,0.05480903014540672,0.1718563586473465,0.3377043902873993,-0.0011579508427530527,0.0,0.0,0.0,0.0,0.007941504940390587,0.5382259488105774
adam,106,233.15374755859375,0.46173226833343506,0.0019664184655994177,0.05239567160606384,0.1617048978805542,0.33254027366638184,-0.0012983183842152357,0.0,0.0,0.0,0.0,0.0075619760900735855,0.5380501747131348
adam,107,232.06033325195312,0.4324079155921936,0.0019925935193896294,0.049891456961631775,0.15005141496658325,0.3270527124404907,-0.0014412631280720234,0.0,0.0,0.0,0.0,0.007221458945423365,0.5378648638725281
adam,108,230.9881134033203,0.40362024307250977,0.0020163857843726873,0.04733343422412872,0.13750974833965302,0.3213031589984894,-0.001584767596796155,0.0,0.0,0.0,0.0,0.0069256131537258625,0.5376637578010559
adam,109,230.0174560546875,0.3783697187900543,0.002037611324340105,0.0447038970887661,0.12500670552253723,0.3152238428592682,-0.001726923044770956,0.0,0.0,0.0,0.0,0.006642795633524656,0.5374456644058228
adam,110,229.1210479736328,0.35626786947250366,0.0020561262499541044,0.042034730315208435,0.11346349865198135,0.30885931849479675,-0.0018661075737327337,0.0,0.0,0.0,0.0,0.006317238323390484,0.5372110605239868
adam,111,228.28012084960938,0.33679279685020447,0.0020718355663120747,0.03949115797877312,0.10349465906620026,0.3025904893875122,-0.0019999125506728888,0.0,0.0,0.0,0.0,0.005932976957410574,0.5369580388069153
adam,112,227.6667938232422,0.32427090406417847,0.0020849478896707296,0.03743043914437294,0.09621014446020126,0.2973111569881439,-0.002116736490279436,0.0,0.0,0.0,0.0,0.005573233123868704,0.5367161631584167
adam,113,227.1139678955078,0.313580721616745,0.002095355885103345,0.03588157892227173,0.09035424888134003,0.2932412624359131,-0.002223352901637554,0.0,0.0,0.0,0.0,0.005248372443020344,0.5364434719085693
adam,114,226.58102416992188,0.303133100271225,0.0021032372023910284,0.03482150658965111,0.08565739542245865,0.29044219851493835,-0.002318722428753972,0.0,0.0,0.0,0.0,0.004985339008271694,0.5361371636390686
adam,115,226.10153198242188,0.2941872477531433,0.0021088384091854095,0.03402328863739967,0.08182525634765625,0.28842607140541077,-0.0024033798836171627,0.0,0.0,0.0,0.0,0.004778449423611164,0.5357980132102966
adam,116,225.6733856201172,0.2871339023113251,0.0021123962942510843,0.03316463157534599,0.07857121527194977,0.28640252351760864,-0.002479192800819874,0.0,0.0,0.0,0.0,0.004592309705913067,0.5354288220405579
adam,117,225.23548889160156,0.2803156077861786,0.0021140410099178553,0.03201126679778099,0.07561427354812622,0.28375574946403503,-0.002547925803810358,0.0,0.0,0.0,0.0,0.004400903824716806,0.535029411315918
adam,118,224.80003356933594,0.2740046977996826,0.0021137483417987823,0.030547242611646652,0.07272272557020187,0.2804035544395447,-0.0026097174268215895,0.0,0.0,0.0,0.0,0.004227445926517248,0.5345938205718994
adam,119,224.37098693847656,0.26801127195358276,0.0021113755647093058,0.02894349955022335,0.06983799487352371,0.2767578959465027,-0.0026637576520442963,0.0,0.0,0.0,0.0,0.004108871333301067,0.5341131091117859
adam,120,223.89566040039062,0.26055237650871277,0.0021067822817713022,0.02740648202598095,0.06718197464942932,0.27335742115974426,-0.0027098339051008224,0.0,0.0,0.0,0.0,0.0040463898330926895,0.533581018447876
adam,121,223.39224243164062,0.2524738907814026,0.00209995754994452,0.02605062909424305,0.06517983973026276,0.27051493525505066,-0.0027487720362842083,0.0,0.0,0.0,0.0,0.00400871317833662,0.5329980850219727
adam,122,222.93212890625,0.24578315019607544,0.0020921758841723204,0.024895774200558662,0.06411600857973099,0.2680768370628357,-0.002781062386929989,0.0,0.0,0.0,0.0,0.003959717694669962,0.5324207544326782
adam,123,222.39784240722656,0.23744799196720123,0.002082661958411336,0.023941481485962868,0.06409984081983566,0.26624274253845215,-0.0028097000904381275,0.0,0.0,0.0,0.0,0.003864670405164361,0.5318061709403992
adam,124,221.82891845703125,0.22846724092960358,0.002071718918159604,0.02320178411900997,0.0647856742143631,0.2650449275970459,-0.002835104940459132,0.0,0.0,0.0,0.0,0.0037494562566280365,0.531158983707428
adam,125,221.23971557617188,0.21891453862190247,0.0020596422255039215,0.02264462597668171,0.06555845588445663,0.26436665654182434,-0.002857473213225603,0.0,0.0,0.0,0.0,0.0036522357258945704,0.5304834842681885
adam,126,220.61654663085938,0.20818978548049927,0.0020467140711843967,0.02213210053741932,0.06582082808017731,0.2637515664100647,-0.0028776894323527813,0.0,0.0,0.0,0.0,0.003586921375244856,0.5297870635986328
adam,127,220.00192260742188,0.1978488564491272,0.0020331814885139465,0.021457159891724586,0.06527044624090195,0.2625123858451843,-0.00289728119969368,0.0,0.0,0.0,0.0,0.0035398132167756557,0.5290790796279907
adam,128,219.3943634033203,0.18813815712928772,0.0020192060619592667,0.020506972447037697,0.06399833410978317,0.26022869348526,-0.002917831763625145,0.0,0.0,0.0,0.0,0.0034768704790621996,0.5283682346343994
adam,129,218.81307983398438,0.17965660989284515,0.0020048003643751144,0.019396329298615456,0.06237539276480675,0.2571910619735718,-0.002939328085631132,0.0,0.0,0.0,0.0,0.0033901245333254337,0.527658998966217
adam,130,218.30577087402344,0.17352674901485443,0.0019898207392543554,0.0183852706104517,0.06086625158786774,0.25423291325569153,-0.002959973644465208,0.0,0.0,0.0,0.0,0.003310360247269273,0.5269517302513123
adam,131,217.84373474121094,0.1684405654668808,0.001974075101315975,0.017650146037340164,0.0599016472697258,0.2520299255847931,-0.0029783311765640974,0.0,0.0,0.0,0.0,0.0032577947713434696,0.5262480974197388
adam,132,217.4827423095703,0.16563621163368225,0.001957964850589633,0.017077751457691193,0.059300217777490616,0.25021591782569885,-0.0029947874136269093,0.0,0.0,0.0,0.0,0.003224498825147748,0.5256056785583496
adam,133,217.15396118164062,0.16401474177837372,0.0019410810200497508,0.016582556068897247,0.05956410616636276,0.24866221845149994,-0.00301166670396924,0.0,0.0,0.0,0.0,0.0031524773221462965,0.5249792337417603
adam,134,216.83482360839844,0.16293379664421082,0.001923621748574078,0.016027359291911125,0.060316141694784164,0.24694859981536865,-0.0030302265658974648,0.0,0.0,0.0,0.0,0.0030313923489302397,0.5243744254112244
adam,135,216.5478057861328,0.16260653734207153,0.0019058225443586707,0.015361571684479713,0.06080649793148041,0.24495933949947357,-0.0030495936516672373,0.0,0.0,0.0,0.0,0.0029172487556934357,0.5237922668457031
